"Product Series","Part No.","Density","Density unit","STR Frequency (MHz)","DTR Frequency (MHz)","Voltage (min) (V)","Voltage (max) (V)","Temp. (min) (⁰C)","Temp. (max) (⁰C)","Package Type","Dimension","Dimension unit","Interface Type","Status-Industrial","Status-Automotive","Automotive Grade","On-Chip ECC (bit)","Additional Spec Information",
"W25H-RV","W25H01RVSFAM","1","Gb","133","104","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVSFAMG","1","Gb","133","104","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVSFAQ","1","Gb","133","-","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVSFAQG","1","Gb","133","-","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVSFSM","1","Gb","133","104","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVSFSMG","1","Gb","133","104","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVSFSQ","1","Gb","133","-","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVSFSQG","1","Gb","133","-","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVTBAM","1","Gb","133","104","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVTBAMG","1","Gb","133","104","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVTBAQ","1","Gb","133","-","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVTBAQG","1","Gb","133","-","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVTBSM","1","Gb","133","104","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVTBSMG","1","Gb","133","104","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVTBSQ","1","Gb","133","-","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVTBSQG","1","Gb","133","-","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVZEAM","1","Gb","133","104","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVZEAMG","1","Gb","133","104","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVZEAQ","1","Gb","133","-","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVZEAQG","1","Gb","133","-","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H01RVZESM","1","Gb","133","104","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVZESMG","1","Gb","133","104","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVZESQ","1","Gb","133","-","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H01RVZESQG","1","Gb","133","-","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-JV","W25H02JVTBAM","2","Gb","133","80","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-JV","W25H02JVTBAMG","2","Gb","133","80","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-JV","W25H02JVTBSM","2","Gb","133","80","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-JV","W25H02JVTBSMG","2","Gb","133","80","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-NW","W25H02NWTBAM","2","Gb","133","84","1.7","1.95","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-NW","W25H02NWTBAMG","2","Gb","133","84","1.7","1.95","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-NW","W25H02NWTBSM","2","Gb","133","84","1.7","1.95","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-NW","W25H02NWTBSMG","2","Gb","133","84","1.7","1.95","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-RV","W25H02RVSFAM","2","Gb","133","104","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVSFAMG","2","Gb","133","104","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVSFAQ","2","Gb","133","-","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVSFAQG","2","Gb","133","-","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVSFSM","2","Gb","133","104","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVSFSMG","2","Gb","133","104","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVSFSQ","2","Gb","133","-","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVSFSQG","2","Gb","133","-","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVTBAM","2","Gb","133","104","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVTBAMG","2","Gb","133","104","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVTBAQ","2","Gb","133","-","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVTBAQG","2","Gb","133","-","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVTBSM","2","Gb","133","104","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVTBSMG","2","Gb","133","104","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVTBSQ","2","Gb","133","-","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVTBSQG","2","Gb","133","-","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVZHAM","2","Gb","133","104","2.7","3.6","-40","105","VSON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVZHAMG","2","Gb","133","104","2.7","3.6","-40","105","VSON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVZHAQ","2","Gb","133","-","2.7","3.6","-40","105","VSON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVZHAQG","2","Gb","133","-","2.7","3.6","-40","105","VSON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H02RVZHSM","2","Gb","133","104","2.7","3.6","-40","125","VSON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVZHSMG","2","Gb","133","104","2.7","3.6","-40","125","VSON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVZHSQ","2","Gb","133","-","2.7","3.6","-40","125","VSON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H02RVZHSQG","2","Gb","133","-","2.7","3.6","-40","125","VSON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVSFAM","128","Mb","166","133","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVSFAMG","128","Mb","166","133","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVSFAQ","128","Mb","166","-","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVSFAQG","128","Mb","166","-","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVSFSM","128","Mb","166","133","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVSFSMG","128","Mb","166","133","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVSFSQ","128","Mb","166","-","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVSFSQG","128","Mb","166","-","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVSSAM","128","Mb","166","133","2.7","3.6","-40","105","SOP","208","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVSSAMG","128","Mb","166","133","2.7","3.6","-40","105","SOP","208","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVSSAQ","128","Mb","166","-","2.7","3.6","-40","105","SOP","208","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVSSAQG","128","Mb","166","-","2.7","3.6","-40","105","SOP","208","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVSSSM","128","Mb","166","133","2.7","3.6","-40","125","SOP","208","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVSSSMG","128","Mb","166","133","2.7","3.6","-40","125","SOP","208","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVSSSQ","128","Mb","166","-","2.7","3.6","-40","125","SOP","208","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVSSSQG","128","Mb","166","-","2.7","3.6","-40","125","SOP","208","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVTBAM","128","Mb","166","133","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVTBAMG","128","Mb","166","133","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVTBAQ","128","Mb","166","-","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVTBAQG","128","Mb","166","-","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVTBSM","128","Mb","166","133","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVTBSMG","128","Mb","166","133","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVTBSQ","128","Mb","166","-","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVTBSQG","128","Mb","166","-","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVZEAM","128","Mb","166","133","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVZEAMG","128","Mb","166","133","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVZEAQ","128","Mb","166","-","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVZEAQG","128","Mb","166","-","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVZESM","128","Mb","166","133","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVZESMG","128","Mb","166","133","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVZESQ","128","Mb","166","-","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVZESQG","128","Mb","166","-","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVZPAM","128","Mb","166","133","2.7","3.6","-40","105","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVZPAMG","128","Mb","166","133","2.7","3.6","-40","105","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVZPAQ","128","Mb","166","-","2.7","3.6","-40","105","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVZPAQG","128","Mb","166","-","2.7","3.6","-40","105","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H12RVZPSM","128","Mb","166","133","2.7","3.6","-40","125","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVZPSMG","128","Mb","166","133","2.7","3.6","-40","125","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVZPSQ","128","Mb","166","-","2.7","3.6","-40","125","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H12RVZPSQG","128","Mb","166","-","2.7","3.6","-40","125","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-JV","W25H256JVBAM","256","Mb","104","80","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-JV","W25H256JVBAMG","256","Mb","104","80","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-JV","W25H256JVBSM","256","Mb","104","80","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-JV","W25H256JVBSMG","256","Mb","104","80","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-JV","W25H256JVEAM","256","Mb","104","80","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-JV","W25H256JVEAMG","256","Mb","104","80","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-JV","W25H256JVESM","256","Mb","104","80","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-JV","W25H256JVESMG","256","Mb","104","80","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-JV","W25H256JVFAM","256","Mb","104","80","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-JV","W25H256JVFAMG","256","Mb","104","80","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","P","AG2","1","-"
"W25H-JV","W25H256JVFSM","256","Mb","104","80","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-JV","W25H256JVFSMG","256","Mb","104","80","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","P","AG1","1","-"
"W25H-RV","W25H25RVSFAM","256","Mb","133","104","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVSFAMG","256","Mb","133","104","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVSFAQ","256","Mb","133","-","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVSFAQG","256","Mb","133","-","2.7","3.6","-40","105","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVSFSM","256","Mb","133","104","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVSFSMG","256","Mb","133","104","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVSFSQ","256","Mb","133","-","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVSFSQG","256","Mb","133","-","2.7","3.6","-40","125","SOP","300","MIL","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVTBAM","256","Mb","133","104","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVTBAMG","256","Mb","133","104","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVTBAQ","256","Mb","133","-","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVTBAQG","256","Mb","133","-","2.7","3.6","-40","105","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVTBSM","256","Mb","133","104","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVTBSMG","256","Mb","133","104","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVTBSQ","256","Mb","133","-","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVTBSQG","256","Mb","133","-","2.7","3.6","-40","125","TFBGA (5x5)","6x8","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVZEAM","256","Mb","133","104","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVZEAMG","256","Mb","133","104","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVZEAQ","256","Mb","133","-","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVZEAQG","256","Mb","133","-","2.7","3.6","-40","105","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVZESM","256","Mb","133","104","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVZESMG","256","Mb","133","104","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVZESQ","256","Mb","133","-","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVZESQG","256","Mb","133","-","2.7","3.6","-40","125","SON","8x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVZPAM","256","Mb","133","104","2.7","3.6","-40","105","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVZPAMG","256","Mb","133","104","2.7","3.6","-40","105","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVZPAQ","256","Mb","133","-","2.7","3.6","-40","105","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVZPAQG","256","Mb","133","-","2.7","3.6","-40","105","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H25RVZPSM","256","Mb","133","104","2.7","3.6","-40","125","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVZPSMG","256","Mb","133","104","2.7","3.6","-40","125","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVZPSQ","256","Mb","133","-","2.7","3.6","-40","125","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H25RVZPSQG","256","Mb","133","-","2.7","3.6","-40","125","SON","5x6","MM^2","SPI/Dual/Quad","-","UD","AG1","1","-"
"W25H-RV","W25H33RVSNAM","32","Mb","166","133","2.7","3.6","-40","105","SOP","150","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
"W25H-RV","W25H33RVSNAMG","32","Mb","166","133","2.7","3.6","-40","105","SOP","150","MIL","SPI/Dual/Quad","-","UD","AG2","1","-"
